Date,Campaign name,Ad set name,Placement,Amount spent (USD),Return on ad spend (ROAS),country,audience description,platform,placements,device,Total investment
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Non Parent *2.7M,facebook|feed|mobile,1.29,20465.12,US,Mountain Biking + CF Early Tech + Non Parent *2.7M,facebook,feed,mobile,78.67
2018-08-04,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Non Parent *2.7M,facebook|feed|mobile,2.09,0.0,US,Mountain Biking + CF Early Tech + Non Parent *2.7M,facebook,feed,mobile,80.76
2018-08-05,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Non Parent *2.7M,facebook|feed|mobile,2.01,0.0,US,Mountain Biking + CF Early Tech + Non Parent *2.7M,facebook,feed,mobile,82.77000000000001
2018-08-06,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Non Parent *2.7M,facebook|feed|mobile,1.33,4812.03,US,Mountain Biking + CF Early Tech + Non Parent *2.7M,facebook,feed,mobile,84.10000000000001
2018-08-07,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Non Parent *2.7M,facebook|feed|mobile,0.37,0.0,US,Mountain Biking + CF Early Tech + Non Parent *2.7M,facebook,feed,mobile,84.47000000000001
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,facebook|feed|mobile,5.89,0.0,US,Mountain Biking + CF Early Tech + Parent *590K,facebook,feed,mobile,5.89
2018-07-20,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,facebook|feed|mobile,9.58,615.87,US,Mountain Biking + CF Early Tech + Parent *590K,facebook,feed,mobile,15.469999999999999
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,facebook|feed|mobile,7.33,0.0,US,Mountain Biking + CF Early Tech + Parent *590K,facebook,feed,mobile,22.799999999999997
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,facebook|feed|mobile,9.24,0.0,US,Mountain Biking + CF Early Tech + Parent *590K,facebook,feed,mobile,32.04
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,facebook|feed|mobile,16.02,0.0,US,Mountain Biking + CF Early Tech + Parent *590K,facebook,feed,mobile,48.06
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,facebook|feed|mobile,37.67,700.82,US,Mountain Biking + CF Early Tech + Parent *590K,facebook,feed,mobile,85.73
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,facebook|feed|mobile,41.5,0.0,US,Mountain Biking + CF Early Tech + Parent *590K,facebook,feed,mobile,127.23
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,facebook|feed|mobile,29.81,610.53,US,Mountain Biking + CF Early Tech + Parent *590K,facebook,feed,mobile,157.04
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,facebook|feed|mobile,12.97,0.0,US,Mountain Biking + CF Early Tech + Parent *590K,facebook,feed,mobile,170.01
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,facebook|feed|mobile,7.86,0.0,US,Mountain Biking + CF Early Tech + Parent *590K,facebook,feed,mobile,177.87
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,facebook|feed|mobile,6.72,0.0,US,Mountain Biking + CF Early Tech + Parent *590K,facebook,feed,mobile,184.59
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,facebook|feed|mobile,4.42,0.0,US,Mountain Biking + CF Early Tech + Parent *590K,facebook,feed,mobile,189.01
2018-07-31,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,facebook|feed|mobile,4.13,0.0,US,Mountain Biking + CF Early Tech + Parent *590K,facebook,feed,mobile,193.14
2018-08-01,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,facebook|feed|mobile,3.96,1742.42,US,Mountain Biking + CF Early Tech + Parent *590K,facebook,feed,mobile,197.1
2018-08-02,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,facebook|feed|mobile,0.76,0.0,US,Mountain Biking + CF Early Tech + Parent *590K,facebook,feed,mobile,197.85999999999999
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_Mountain Biking + CF Early Tech + Parent *590K,facebook|feed|mobile,1.28,0.0,US,Mountain Biking + CF Early Tech + Parent *590K,facebook,feed,mobile,199.14
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_Nature + CF Early Tech + Non Parent *4.7M,facebook|feed|mobile,6.63,0.0,US,Nature + CF Early Tech + Non Parent *4.7M,facebook,feed,mobile,6.63
2018-07-20,US_RCH_Outdoor_LeadGen,US_M_24-54_Nature + CF Early Tech + Non Parent *4.7M,facebook|feed|mobile,9.91,0.0,US,Nature + CF Early Tech + Non Parent *4.7M,facebook,feed,mobile,16.54
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_Nature + CF Early Tech + Non Parent *4.7M,facebook|feed|mobile,10.9,8486.24,US,Nature + CF Early Tech + Non Parent *4.7M,facebook,feed,mobile,27.439999999999998
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_Nature + CF Early Tech + Non Parent *4.7M,facebook|feed|mobile,9.99,0.0,US,Nature + CF Early Tech + Non Parent *4.7M,facebook,feed,mobile,37.43
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_Nature + CF Early Tech + Non Parent *4.7M,facebook|feed|mobile,22.79,258.89,US,Nature + CF Early Tech + Non Parent *4.7M,facebook,feed,mobile,60.22
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_Nature + CF Early Tech + Non Parent *4.7M,facebook|feed|mobile,40.7,289.93,US,Nature + CF Early Tech + Non Parent *4.7M,facebook,feed,mobile,100.92
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_Nature + CF Early Tech + Non Parent *4.7M,facebook|feed|mobile,43.93,0.0,US,Nature + CF Early Tech + Non Parent *4.7M,facebook,feed,mobile,144.85
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_Nature + CF Early Tech + Non Parent *4.7M,facebook|feed|mobile,47.68,505.45,US,Nature + CF Early Tech + Non Parent *4.7M,facebook,feed,mobile,192.53
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_Nature + CF Early Tech + Non Parent *4.7M,facebook|feed|mobile,36.24,0.0,US,Nature + CF Early Tech + Non Parent *4.7M,facebook,feed,mobile,228.77
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_Nature + CF Early Tech + Non Parent *4.7M,facebook|feed|mobile,39.89,0.0,US,Nature + CF Early Tech + Non Parent *4.7M,facebook,feed,mobile,268.66
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_Nature + CF Early Tech + Non Parent *4.7M,facebook|feed|mobile,47.13,908.13,US,Nature + CF Early Tech + Non Parent *4.7M,facebook,feed,mobile,315.79
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_Nature + CF Early Tech + Non Parent *4.7M,facebook|feed|mobile,40.67,157.36,US,Nature + CF Early Tech + Non Parent *4.7M,facebook,feed,mobile,356.46000000000004
2018-07-31,US_RCH_Outdoor_LeadGen,US_M_24-54_Nature + CF Early Tech + Non Parent *4.7M,facebook|feed|mobile,16.72,0.0,US,Nature + CF Early Tech + Non Parent *4.7M,facebook,feed,mobile,373.18000000000006
2018-08-01,US_RCH_Outdoor_LeadGen,US_M_24-54_Nature + CF Early Tech + Non Parent *4.7M,facebook|feed|mobile,15.01,1638.91,US,Nature + CF Early Tech + Non Parent *4.7M,facebook,feed,mobile,388.19000000000005
2018-08-02,US_RCH_Outdoor_LeadGen,US_M_24-54_Nature + CF Early Tech + Non Parent *4.7M,facebook|feed|mobile,4.08,0.0,US,Nature + CF Early Tech + Non Parent *4.7M,facebook,feed,mobile,392.27000000000004
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_Nature + CF Early Tech + Non Parent *4.7M,facebook|feed|mobile,12.22,0.0,US,Nature + CF Early Tech + Non Parent *4.7M,facebook,feed,mobile,404.49000000000007
2018-08-04,US_RCH_Outdoor_LeadGen,US_M_24-54_Nature + CF Early Tech + Non Parent *4.7M,facebook|feed|mobile,22.13,582.92,US,Nature + CF Early Tech + Non Parent *4.7M,facebook,feed,mobile,426.62000000000006
2018-08-05,US_RCH_Outdoor_LeadGen,US_M_24-54_Nature + CF Early Tech + Non Parent *4.7M,facebook|feed|mobile,15.4,3194.81,US,Nature + CF Early Tech + Non Parent *4.7M,facebook,feed,mobile,442.02000000000004
2018-08-06,US_RCH_Outdoor_LeadGen,US_M_24-54_Nature + CF Early Tech + Non Parent *4.7M,facebook|feed|mobile,4.98,0.0,US,Nature + CF Early Tech + Non Parent *4.7M,facebook,feed,mobile,447.00000000000006
2018-08-07,US_RCH_Outdoor_LeadGen,US_M_24-54_Nature + CF Early Tech + Non Parent *4.7M,facebook|feed|mobile,2.72,0.0,US,Nature + CF Early Tech + Non Parent *4.7M,facebook,feed,mobile,449.7200000000001
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook|feed|mobile,7.68,0.0,US,Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook,feed,mobile,7.68
2018-07-20,US_RCH_Outdoor_LeadGen,US_M_24-54_Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook|feed|mobile,10.97,0.0,US,Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook,feed,mobile,18.65
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook|feed|mobile,10.39,0.0,US,Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook,feed,mobile,29.04
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook|feed|mobile,13.61,0.0,US,Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook,feed,mobile,42.65
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook|feed|mobile,25.41,0.0,US,Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook,feed,mobile,68.06
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook|feed|mobile,41.09,143.59,US,Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook,feed,mobile,109.15
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook|feed|mobile,44.97,0.0,US,Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook,feed,mobile,154.12
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook|feed|mobile,34.24,0.0,US,Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook,feed,mobile,188.36
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook|feed|mobile,22.96,792.68,US,Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook,feed,mobile,211.32000000000002
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook|feed|mobile,23.13,786.86,US,Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook,feed,mobile,234.45000000000002
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook|feed|mobile,37.32,1714.9,US,Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook,feed,mobile,271.77000000000004
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook|feed|mobile,30.66,577.3,US,Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook,feed,mobile,302.43000000000006
2018-07-31,US_RCH_Outdoor_LeadGen,US_M_24-54_Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook|feed|mobile,16.15,0.0,US,Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook,feed,mobile,318.58000000000004
2018-08-01,US_RCH_Outdoor_LeadGen,US_M_24-54_Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook|feed|mobile,12.16,485.2,US,Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook,feed,mobile,330.74000000000007
2018-08-02,US_RCH_Outdoor_LeadGen,US_M_24-54_Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook|feed|mobile,4.74,0.0,US,Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook,feed,mobile,335.4800000000001
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook|feed|mobile,16.03,0.0,US,Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook,feed,mobile,351.5100000000001
2018-08-04,US_RCH_Outdoor_LeadGen,US_M_24-54_Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook|feed|mobile,13.09,939.65,US,Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook,feed,mobile,364.6000000000001
2018-08-05,US_RCH_Outdoor_LeadGen,US_M_24-54_Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook|feed|mobile,17.85,0.0,US,Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook,feed,mobile,382.4500000000001
2018-08-06,US_RCH_Outdoor_LeadGen,US_M_24-54_Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook|feed|mobile,9.79,0.0,US,Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook,feed,mobile,392.2400000000001
2018-08-07,US_RCH_Outdoor_LeadGen,US_M_24-54_Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook|feed|mobile,2.12,0.0,US,Off-Grid/Survival + CF Early Tech + Non Parent *940M,facebook,feed,mobile,394.3600000000001
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,6.15,0.0,US,Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,6.15
2018-07-20,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,9.17,0.0,US,Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,15.32
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,9.79,0.0,US,Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,25.11
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,9.84,0.0,US,Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,34.95
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,13.58,0.0,US,Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,48.53
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,18.58,1388.59,US,Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,67.11
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,21.1,0.0,US,Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,88.21000000000001
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,15.07,0.0,US,Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,103.28
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,12.8,0.0,US,Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,116.08
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,19.29,0.0,US,Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,135.37
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,22.13,1111.61,US,Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,157.5
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,21.4,0.0,US,Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,178.9
2018-07-31,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,6.84,0.0,US,Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,185.74
2018-08-01,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,4.47,5906.04,US,Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,190.21
2018-08-02,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,0.84,0.0,US,Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,191.05
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,3.44,0.0,US,Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,194.49
2018-08-04,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,4.55,11472.53,US,Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,199.04000000000002
2018-08-05,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,5.47,3418.65,US,Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,204.51000000000002
2018-08-06,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,2.42,15537.19,US,Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,206.93
2018-08-07,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,1.12,0.0,US,Outdoor Fashion Brands + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,208.05
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,facebook|feed|mobile,8.25,0.0,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,facebook,feed,mobile,8.25
2018-07-20,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,facebook|feed|mobile,9.86,0.0,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,facebook,feed,mobile,18.11
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,facebook|feed|mobile,9.31,0.0,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,facebook,feed,mobile,27.42
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,facebook|feed|mobile,7.08,1666.67,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,facebook,feed,mobile,34.5
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,facebook|feed|mobile,15.1,390.73,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,facebook,feed,mobile,49.6
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,facebook|feed|mobile,22.16,0.0,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,facebook,feed,mobile,71.76
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,facebook|feed|mobile,30.98,0.0,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,facebook,feed,mobile,102.74000000000001
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,facebook|feed|mobile,22.77,540.18,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,facebook,feed,mobile,125.51
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,facebook|feed|mobile,8.13,0.0,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,facebook,feed,mobile,133.64000000000001
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,facebook|feed|mobile,5.38,0.0,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,facebook,feed,mobile,139.02
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,facebook|feed|mobile,7.75,0.0,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,facebook,feed,mobile,146.77
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_Outdoor Fashion Brands + CF Early Tech + Parent *330K,facebook|feed|mobile,2.07,0.0,US,Outdoor Fashion Brands + CF Early Tech + Parent *330K,facebook,feed,mobile,148.84
2018-07-19,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,7.67,769.23,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,7.67
2018-07-20,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,9.81,0.0,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,17.48
2018-07-21,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,11.09,0.0,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,28.57
2018-07-22,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,9.41,626.99,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,37.980000000000004
2018-07-23,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,26.94,1172.98,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,64.92
2018-07-24,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,51.37,239.44,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,116.28999999999999
2018-07-25,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,59.7,1500.84,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,175.99
2018-07-26,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,43.84,549.73,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,219.83
2018-07-27,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,33.25,709.77,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,253.08
2018-07-28,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,38.68,5188.73,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,291.76
2018-07-29,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,52.47,853.82,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,344.23
2018-07-30,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,32.32,399.13,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,376.55
2018-07-31,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,16.96,1450.47,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,393.51
2018-08-01,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,15.73,375.08,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,409.24
2018-08-02,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,4.18,0.0,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,413.42
2018-08-03,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,6.04,0.0,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,419.46000000000004
2018-08-04,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,8.0,0.0,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,427.46000000000004
2018-08-05,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,10.32,4718.99,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,437.78000000000003
2018-08-06,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook|feed|mobile,6.51,906.3,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,facebook,feed,mobile,444.29
